#FamilyID	pvalue	Significant at 0.05
OG0003622	0.056	n
OG0003623	0.3	n
OG0003624	0.725	n
OG0003625	0.736	n
OG0003627	0.136	n
OG0003628	0.056	n
OG0003629	0.747	n
OG0003630	0.924	n
OG0003631	0.658	n
OG0003632	0.117	n
OG0003633	0.089	n
OG0003634	0.723	n
OG0003635	0.429	n
OG0003636	0.196	n
OG0003637	0.107	n
OG0003638	0.095	n
OG0003639	0.107	n
OG0003640	0.142	n
OG0003641	0.316	n
OG0003642	0.371	n
OG0003643	0.783	n
OG0003644	0.908	n
OG0003645	0.583	n
OG0003646	0.046	y
OG0003647	0.364	n
OG0003648	0.102	n
OG0003649	0.308	n
OG0003650	0.359	n
OG0003651	0.392	n
OG0003652	0.949	n
OG0003653	0.095	n
OG0003654	0.616	n
OG0003655	0.421	n
OG0003656	0.641	n
OG0003657	0.208	n
OG0003658	0.539	n
OG0003659	0.416	n
OG0003661	0.546	n
OG0003662	0.665	n
OG0003663	0.679	n
OG0003664	0.568	n
OG0003666	0.966	n
OG0003667	0.29	n
OG0003668	0.341	n
OG0003669	0.429	n
OG0003670	0.692	n
OG0003671	0.348	n
OG0003672	0.616	n
OG0003673	0.316	n
OG0003674	0.659	n
OG0003675	0.403	n
OG0003676	0.939	n
OG0003677	0.136	n
OG0003678	0.176	n
OG0003680	0.644	n
OG0003681	0.136	n
OG0003682	0.203	n
OG0003683	0.31	n
OG0003684	0.933	n
OG0003685	0.097	n
OG0003686	0.323	n
OG0003687	0.218	n
OG0003688	0.585	n
OG0003689	0.342	n
OG0003690	0.483	n
OG0003691	0.48	n
OG0003693	0.089	n
OG0003694	0.004	y
OG0003695	0.416	n
OG0003697	0.264	n
OG0003698	0.122	n
OG0003699	0.143	n
OG0003700	0.164	n
OG0003701	0.322	n
OG0003702	0.199	n
OG0003703	0.101	n
OG0003704	0.102	n
OG0003705	0.157	n
OG0003706	0.457	n
OG0003707	0.55	n
OG0003708	0.125	n
OG0003709	0.346	n
OG0003710	0.264	n
OG0003711	0.005	y
OG0003712	0.115	n
OG0003714	0.117	n
OG0003715	0.033	y
OG0003717	0.256	n
OG0003718	0.887	n
OG0003719	0.52	n
OG0003720	0.458	n
OG0003721	0.33	n
OG0003722	0.004	y
OG0003723	0.107	n
OG0003724	0.07	n
OG0003725	0.715	n
OG0003727	0.316	n
OG0003728	0.06	n
OG0003729	0.475	n
OG0003730	0.429	n
OG0003733	0.679	n
OG0003734	0.204	n
OG0003735	0.817	n
OG0003736	0.117	n
OG0003737	0.13	n
OG0003738	0.005	y
OG0003739	0.364	n
OG0003740	0.136	n
OG0003741	0.513	n
OG0003743	0.788	n
OG0003744	0.28	n
OG0003745	0.098	n
OG0003747	0.028	y
OG0003748	0.077	n
OG0003749	0.852	n
OG0003750	0.412	n
OG0003751	0.31	n
OG0003753	0.319	n
OG0003754	0.265	n
OG0003755	0.142	n
OG0003757	0.898	n
OG0003758	0.192	n
OG0003759	0.941	n
OG0003760	0.52	n
OG0003761	0.311	n
OG0003762	0.142	n
OG0003763	0.3	n
OG0003764	0.753	n
OG0003765	0.001	y
OG0003766	0.615	n
OG0003767	0.311	n
OG0003768	0.98	n
OG0003769	0.756	n
OG0003770	0.007	y
OG0003771	0.107	n
OG0003773	0.13	n
OG0003775	0.657	n
OG0003776	0.918	n
OG0003777	0.429	n
OG0003778	0.007	y
OG0003779	0.571	n
OG0003781	0.31	n
OG0003782	0.313	n
OG0003783	0.604	n
OG0003784	0.122	n
OG0003785	0.737	n
OG0003786	0.371	n
OG0003787	0.649	n
OG0003788	0.025	y
OG0003789	0.059	n
OG0003790	0.269	n
OG0003792	0.688	n
OG0003793	0.956	n
OG0003794	0.095	n
OG0003795	0.315	n
OG0003796	0.889	n
OG0003797	0.618	n
OG0003798	0.028	y
OG0003799	0.548	n
OG0003800	0.591	n
OG0003801	0.898	n
OG0003802	0.384	n
OG0003803	0.857	n
OG0003804	0.841	n
OG0003805	0.262	n
OG0003806	0.508	n
OG0003807	0.528	n
OG0003809	0.005	y
OG0003810	0.947	n
OG0003811	0.999	n
OG0003812	0.33	n
OG0003813	0.685	n
OG0003814	0.301	n
OG0003815	0.301	n
OG0003816	0.887	n
OG0003817	0.429	n
OG0003818	0.657	n
OG0003819	0.176	n
OG0003820	0.747	n
OG0003821	0.237	n
OG0003822	0.616	n
OG0003823	0.048	y
OG0003824	0.702	n
OG0003825	0.689	n
OG0003826	0.963	n
OG0003827	0.005	y
OG0003828	0.947	n
OG0003829	0.846	n
OG0003830	0.898	n
OG0003831	0.136	n
OG0003832	0.031	y
OG0003833	0.419	n
OG0003835	0.997	n
OG0003836	0.846	n
OG0003837	0.719	n
OG0003838	0.136	n
OG0003839	0.316	n
OG0003840	0.658	n
OG0003841	0.088	n
OG0003842	0.409	n
OG0003843	0.655	n
OG0003844	0.2	n
OG0003845	0.426	n
OG0003846	0.048	y
OG0003847	0.571	n
OG0003848	0.203	n
OG0003849	0.678	n
OG0003850	0.311	n
OG0003851	0.007	y
OG0003852	0.788	n
OG0003853	0.939	n
OG0003854	0.001	y
OG0003855	0.999	n
OG0003856	0.963	n
OG0003857	0.258	n
OG0003858	0.615	n
OG0003859	0.571	n
OG0003860	0.657	n
OG0003861	0.688	n
OG0003862	0.319	n
OG0003863	0.559	n
OG0003864	0.304	n
OG0003865	0.031	y
OG0003866	0.3	n
OG0003867	0.124	n
OG0003868	0.165	n
OG0003869	0.095	n
OG0003870	0.143	n
OG0003871	0.718	n
OG0003872	0.005	y
OG0003874	0.508	n
OG0003875	0.972	n
OG0003876	0.086	n
OG0003877	0.123	n
OG0003878	0.528	n
OG0003879	0.005	y
OG0003880	0.393	n
OG0003882	0.004	y
OG0003883	0.051	n
OG0003884	0.31	n
OG0003885	0.914	n
OG0003886	0.416	n
OG0003887	0.639	n
OG0003888	0.452	n
OG0003889	0.639	n
OG0003890	0.358	n
OG0003891	0.793	n
OG0003892	0.447	n
OG0003893	0	y
OG0003895	0.697	n
OG0003898	0.188	n
OG0003899	0.317	n
OG0003901	0.304	n
OG0003902	0.058	n
OG0003904	0.181	n
OG0003906	0.033	y
OG0003907	0.432	n
OG0003910	0.366	n
OG0003912	0.007	y
OG0003915	0.509	n
OG0003916	0.095	n
OG0003918	0.076	n
OG0003919	0.189	n
OG0003921	0.095	n
OG0003922	0.033	y
OG0003923	0.352	n
OG0003924	0.054	n
OG0003926	0.228	n
OG0003929	0.008	y
OG0003930	0.498	n
OG0003931	0.028	y
OG0003932	0.289	n
OG0003933	0.101	n
OG0003934	0.304	n
OG0003935	0.051	n
OG0003936	0.003	y
OG0003940	0.001	y
OG0003942	0.481	n
OG0003946	0.048	y
OG0003952	0.164	n
OG0003965	0	y
OG0004010	0.981	n
OG0004011	0.95	n
OG0004012	0.707	n
OG0004013	0.863	n
OG0004014	0.708	n
OG0004015	0.969	n
OG0004016	0.708	n
OG0004018	0.089	n
OG0004019	0.622	n
OG0004020	0.723	n
OG0004021	0.89	n
OG0004022	0.943	n
OG0004023	0.279	n
OG0004024	0.979	n
OG0004025	0.066	n
OG0004027	0.622	n
OG0004030	0.823	n
OG0004031	0.721	n
OG0004032	0.543	n
OG0004033	0.377	n
OG0004035	0.951	n
OG0004036	0.378	n
OG0004037	0.166	n
OG0004038	0.165	n
OG0004039	0.178	n
OG0004040	0.689	n
OG0004041	0.679	n
OG0004042	0.775	n
OG0004043	0.956	n
OG0004044	0.967	n
OG0004045	0.648	n
OG0004046	0.166	n
OG0004048	0.999	n
OG0004049	0.705	n
OG0004050	0.811	n
OG0004051	0.415	n
OG0004052	0.979	n
OG0004053	0.723	n
OG0004054	0.802	n
OG0004055	0.675	n
OG0004056	0.903	n
OG0004057	0.075	n
OG0004058	0.854	n
OG0004059	0.874	n
OG0004060	0.622	n
OG0004061	0.407	n
OG0004062	0.889	n
OG0004064	0.267	n
OG0004066	0.197	n
OG0004067	0.873	n
OG0004068	0.708	n
OG0004069	0.457	n
OG0004070	0.811	n
OG0004071	0.679	n
OG0004072	0.382	n
OG0004073	0.076	n
OG0004074	0.474	n
OG0004075	0.382	n
OG0004076	0.934	n
OG0004077	0.846	n
OG0004079	0.166	n
OG0004080	0.378	n
OG0004082	0.793	n
OG0004083	0.948	n
OG0004084	0.403	n
OG0004085	0.873	n
OG0004086	0.798	n
OG0004087	0.981	n
OG0004089	0.655	n
OG0004091	0.126	n
OG0004092	0.632	n
OG0004093	0.228	n
OG0004094	0.912	n
OG0004095	0.999	n
OG0004096	0.619	n
OG0004097	0.382	n
OG0004098	0.834	n
OG0004099	0.89	n
OG0004100	0.948	n
OG0004101	0.066	n
OG0004102	0.739	n
OG0004103	0.089	n
OG0004105	0.005	y
OG0004106	0.211	n
OG0004107	0.016	y
OG0004108	0.414	n
OG0004109	0.001	y
OG0004110	0.441	n
OG0004111	0.708	n
OG0004112	0.811	n
OG0004114	0.943	n
OG0004115	0.731	n
OG0004116	0.619	n
OG0004117	0.871	n
OG0004119	0.569	n
OG0004121	0.362	n
OG0004122	0.708	n
OG0004123	0.648	n
OG0004124	0.579	n
OG0004125	0.707	n
OG0004126	0.898	n
OG0004127	0.898	n
OG0004128	0.061	n
OG0004129	0.579	n
OG0004130	0.708	n
OG0004131	0.507	n
OG0004132	0.348	n
OG0004133	0.169	n
OG0004134	0.929	n
OG0004135	0.85	n
OG0004136	0.166	n
OG0004137	0.382	n
OG0004138	0.846	n
OG0004139	0.061	n
OG0004140	0.735	n
OG0004141	0.943	n
OG0004142	0.78	n
OG0004143	0.456	n
OG0004145	0.165	n
OG0004146	0.929	n
OG0004147	0.793	n
OG0004148	0.828	n
OG0004149	0.755	n
OG0004150	0.863	n
OG0004151	0.747	n
OG0004152	0.979	n
OG0004153	0.071	n
OG0004154	0.675	n
OG0004155	0.846	n
OG0004156	0.348	n
OG0004157	0.648	n
OG0004158	0.165	n
OG0004159	0.2	n
OG0004160	0.588	n
OG0004161	0.648	n
OG0004162	0.747	n
OG0004163	0.166	n
OG0004164	0.165	n
OG0004165	0.6	n
OG0004166	0.767	n
OG0004167	0.689	n
OG0004168	0.005	y
OG0004169	0.148	n
OG0004170	0.675	n
OG0004171	0.478	n
OG0004172	0.93	n
OG0004173	0.166	n
OG0004174	0.21	n
OG0004175	0.707	n
OG0004176	0.066	n
OG0004177	0.767	n
OG0004178	0.144	n
OG0004179	0.707	n
OG0004180	0.648	n
OG0004181	0.622	n
OG0004182	0.95	n
OG0004183	0.942	n
OG0004184	0.903	n
OG0004185	0.6	n
OG0004186	0.437	n
OG0004187	0.952	n
OG0004188	0.362	n
OG0004189	0.767	n
OG0004190	0.675	n
OG0004191	0.445	n
OG0004192	0.603	n
OG0004193	0.319	n
OG0004194	0.165	n
OG0004195	0.786	n
OG0004196	0.871	n
OG0004197	0.979	n
OG0004198	0.063	n
OG0004199	0.066	n
OG0004200	0.913	n
OG0004201	0.959	n
OG0004202	0.409	n
OG0004203	0.377	n
OG0004204	0.21	n
OG0004205	0.679	n
OG0004206	0.93	n
OG0004207	0.382	n
OG0004208	0.436	n
OG0004209	0.362	n
OG0004212	0.689	n
OG0004213	0.166	n
OG0004214	0.666	n
OG0004215	0.707	n
OG0004216	0.808	n
OG0004217	0.783	n
OG0004218	0.436	n
OG0004219	0.362	n
OG0004220	0.442	n
OG0004221	0.048	y
OG0004222	0.95	n
OG0004223	0.237	n
OG0004224	0.938	n
OG0004225	0.33	n
OG0004226	0.692	n
OG0004227	0.442	n
OG0004228	0.378	n
OG0004229	0.942	n
OG0004230	0.378	n
OG0004231	0.622	n
OG0004232	0.166	n
OG0004233	0.974	n
OG0004234	0.948	n
OG0004235	0.981	n
OG0004236	0.382	n
OG0004237	0.056	n
OG0004238	0.308	n
OG0004239	0.969	n
OG0004240	0.999	n
OG0004241	0.966	n
OG0004242	0.005	y
OG0004243	0.664	n
OG0004244	0.664	n
OG0004245	0.355	n
OG0004246	0.666	n
OG0004247	0.215	n
OG0004249	0.382	n
OG0004250	0.166	n
OG0004251	0.348	n
OG0004252	0.775	n
OG0004253	0.619	n
OG0004254	0.019	y
OG0004255	0.95	n
OG0004256	0.273	n
OG0004257	0.976	n
OG0004258	0.686	n
OG0004259	0.38	n
OG0004260	0.059	n
OG0004261	0.96	n
OG0004262	0.342	n
OG0004263	0.295	n
OG0004264	0.898	n
OG0004266	0.997	n
OG0004267	0.442	n
OG0004268	0.708	n
OG0004269	0.073	n
OG0004270	0.689	n
OG0004271	0.959	n
OG0004272	0.348	n
OG0004273	0.377	n
OG0004275	0.166	n
OG0004276	0.38	n
OG0004277	0.001	y
OG0004278	0.45	n
OG0004280	0.166	n
OG0004281	0.793	n
OG0004282	0.198	n
OG0004283	0.382	n
OG0004284	0.439	n
OG0004285	0.768	n
OG0004286	0.507	n
OG0004287	0.409	n
OG0004288	0.675	n
OG0004290	0.707	n
OG0004291	0.648	n
OG0004292	0.782	n
OG0004293	0.6	n
OG0004294	0.445	n
OG0004295	0.959	n
OG0004296	0.377	n
OG0004297	0.936	n
OG0004298	0.918	n
OG0004299	0.771	n
OG0004300	0.724	n
OG0004301	0.195	n
OG0004302	0.13	n
OG0004303	0.438	n
OG0004304	0.679	n
OG0004305	0.509	n
OG0004306	0.685	n
OG0004307	0.863	n
OG0004308	0.38	n
OG0004309	0.846	n
OG0004310	0.723	n
OG0004311	0.912	n
OG0004312	0.886	n
OG0004313	0.342	n
OG0004314	0.675	n
OG0004315	0.767	n
OG0004316	0.693	n
OG0004317	0.679	n
OG0004318	0.889	n
OG0004319	0.852	n
OG0004320	0.409	n
OG0004321	0.569	n
OG0004322	0.95	n
OG0004323	0.959	n
OG0004324	0.491	n
OG0004325	0.873	n
OG0004326	0.575	n
OG0004327	0.377	n
OG0004328	0.812	n
OG0004329	0.382	n
OG0004330	0.979	n
OG0004331	0.664	n
OG0004332	0.889	n
OG0004333	0.717	n
OG0004334	0.018	y
OG0004335	0.364	n
OG0004336	0.409	n
OG0004337	0.951	n
OG0004338	0.437	n
OG0004339	0.382	n
OG0004340	0.053	n
OG0004341	0.082	n
OG0004342	0.436	n
OG0004343	0.403	n
OG0004344	0.214	n
OG0004345	0.622	n
OG0004346	0.648	n
OG0004347	0.708	n
OG0004348	0.185	n
OG0004349	0.708	n
OG0004350	0.174	n
OG0004351	0.166	n
OG0004352	0.679	n
OG0004353	0.198	n
OG0004354	0.952	n
OG0004356	0.021	y
OG0004357	0.088	n
OG0004358	0.771	n
OG0004359	0.38	n
OG0004360	0.689	n
OG0004361	0.981	n
OG0004362	0.041	y
OG0004364	0.157	n
OG0004365	0.465	n
OG0004366	0.491	n
OG0004367	0.913	n
OG0004368	0.889	n
OG0004369	0.181	n
OG0004370	0.967	n
OG0004371	0.951	n
OG0004372	0.615	n
OG0004374	0.357	n
OG0004375	0.834	n
OG0004376	0.912	n
OG0004377	0.619	n
OG0004379	0.21	n
OG0004380	0.94	n
OG0004381	0.675	n
OG0004382	0.967	n
OG0004383	0.6	n
OG0004384	0.543	n
OG0004385	0.336	n
OG0004386	0.051	n
OG0004388	0.165	n
OG0004389	0.059	n
OG0004390	0.4	n
OG0004391	0.543	n
OG0004392	0.913	n
OG0004393	0.687	n
OG0004394	0.674	n
OG0004395	0.6	n
OG0004396	0.019	y
OG0004399	0.013	y
OG0004400	0.629	n
OG0004402	0.104	n
OG0004403	0.046	y
OG0004404	0.6	n
OG0004405	0.165	n
OG0004406	0.348	n
OG0004407	0.397	n
OG0004408	0.675	n
OG0004409	0.483	n
OG0004410	0.439	n
OG0004411	0.415	n
OG0004412	0.152	n
OG0004413	0.74	n
OG0004414	0.362	n
OG0004415	0.382	n
OG0004416	0.767	n
OG0004417	0.94	n
OG0004418	0.889	n
OG0004419	0.854	n
OG0004420	0.492	n
OG0004421	0.775	n
OG0004422	0.4	n
OG0004423	0.782	n
OG0004424	0.382	n
OG0004425	0.491	n
OG0004426	0.708	n
OG0004427	0.871	n
OG0004428	0.456	n
OG0004429	0.619	n
OG0004430	0.666	n
OG0004431	0.507	n
OG0004432	0.362	n
OG0004433	0.166	n
OG0004434	0.93	n
OG0004435	0.889	n
OG0004436	0.679	n
OG0004437	0.292	n
OG0004438	0.767	n
OG0004439	0.261	n
OG0004440	0.083	n
OG0004441	0.692	n
OG0004442	0.6	n
OG0004443	0.723	n
OG0004444	0.019	y
OG0004445	0.571	n
OG0004446	0.269	n
OG0004447	0.375	n
OG0004448	0.382	n
OG0004450	0.992	n
OG0004451	0.409	n
OG0004452	0.197	n
OG0004453	0.666	n
OG0004454	0.214	n
OG0004455	0.003	y
OG0004456	0.215	n
OG0004457	0.675	n
OG0004458	0.619	n
OG0004459	0.069	n
OG0004460	0.409	n
OG0004462	0.465	n
OG0004464	0.6	n
OG0004465	0.648	n
OG0004466	0.382	n
OG0004467	0.165	n
OG0004468	0.33	n
OG0004469	0.739	n
OG0004470	0.442	n
OG0004471	0.229	n
OG0004472	0.831	n
OG0004473	0.195	n
OG0004474	0.723	n
OG0004475	0.097	n
OG0004476	0.936	n
OG0004477	0.889	n
OG0004478	0.78	n
OG0004479	0.058	n
OG0004480	0.834	n
OG0004481	0.456	n
OG0004482	0.331	n
OG0004483	0.237	n
OG0004484	0.19	n
OG0004485	0.165	n
OG0004486	0.666	n
OG0004487	0.165	n
OG0004488	0.834	n
OG0004489	0.912	n
OG0004490	0.192	n
OG0004492	0.31	n
OG0004493	0.196	n
OG0004494	0.025	y
OG0004495	0.33	n
OG0004496	0.008	y
OG0004497	0.686	n
OG0004498	0.834	n
OG0004499	0.165	n
OG0004500	0.747	n
OG0004502	0.375	n
OG0004503	0.069	n
OG0004505	0.164	n
OG0004507	0.767	n
OG0004508	0.889	n
OG0004509	0.707	n
OG0004510	0.472	n
OG0004511	0.664	n
OG0004512	0.664	n
OG0004513	0.009	y
OG0004514	0.898	n
OG0004515	0.348	n
OG0004516	0.72	n
OG0004517	0.766	n
OG0004518	0.976	n
OG0004519	0.362	n
OG0004520	0.929	n
OG0004522	0.508	n
OG0004523	0.166	n
OG0004524	0.276	n
OG0004525	0.686	n
OG0004526	0.348	n
OG0004527	0.693	n
OG0004528	0.457	n
OG0004529	0.847	n
OG0004530	0.13	n
OG0004532	0.619	n
OG0004533	0.511	n
OG0004534	0.38	n
OG0004535	0.793	n
OG0004536	0.948	n
OG0004538	0.009	y
OG0004539	0.38	n
OG0004540	0.338	n
OG0004542	0.165	n
OG0004544	0.951	n
OG0004545	0.798	n
OG0004546	0.952	n
OG0004547	0.165	n
OG0004548	0.96	n
OG0004549	0.95	n
OG0004550	0.735	n
OG0004551	0.979	n
OG0004552	0.834	n
OG0004553	0.422	n
OG0004554	0.009	y
OG0004555	0.506	n
OG0004556	0.613	n
OG0004557	0.936	n
OG0004558	0.565	n
OG0004559	0.245	n
OG0004560	0.813	n
OG0004561	0.689	n
OG0004562	0.689	n
OG0004563	0.863	n
OG0004565	0.445	n
OG0004567	0.578	n
OG0004568	0.721	n
OG0004569	0.127	n
OG0004570	0.209	n
OG0004571	0.889	n
OG0004572	0.466	n
OG0004573	0.871	n
OG0004574	0.847	n
OG0004576	0.382	n
OG0004577	0.776	n
OG0004578	0.429	n
OG0004579	0.93	n
OG0004580	0.772	n
OG0004581	0.257	n
OG0004582	0.382	n
OG0004583	0.604	n
OG0004584	0.975	n
OG0004585	0.707	n
OG0004586	0.538	n
OG0004587	0.171	n
OG0004588	0.943	n
OG0004590	0.946	n
OG0004591	0.847	n
OG0004592	0.723	n
OG0004593	0.619	n
OG0004594	0.912	n
OG0004595	0.491	n
OG0004596	0.456	n
OG0004597	0.196	n
OG0004598	0.889	n
OG0004599	0.648	n
OG0004600	0.362	n
OG0004601	0.707	n
OG0004602	0.929	n
OG0004603	0.375	n
OG0004604	0.362	n
OG0004605	0.951	n
OG0004606	0.585	n
OG0004608	0.651	n
OG0004610	0.169	n
OG0004611	0.123	n
OG0004612	0.141	n
OG0004613	0.215	n
OG0004614	0.45	n
OG0004615	0.873	n
OG0004616	0.747	n
OG0004617	0.192	n
OG0004618	0.382	n
OG0004619	0.165	n
OG0004620	0.433	n
OG0004621	0.632	n
OG0004622	0.679	n
OG0004623	0.382	n
OG0004624	0.721	n
OG0004625	0.6	n
OG0004626	0.165	n
OG0004627	0.969	n
OG0004628	0.721	n
OG0004629	0.33	n
OG0004630	0.409	n
OG0004631	0.863	n
OG0004633	0.632	n
OG0004634	0.753	n
OG0004635	0.429	n
OG0004636	0.934	n
OG0004637	0.961	n
OG0004638	0.165	n
OG0004639	0.093	n
OG0004640	0.679	n
OG0004641	0.812	n
OG0004642	0.165	n
OG0004643	0.228	n
OG0004644	0.009	y
OG0004645	0.979	n
OG0004646	0.686	n
OG0004647	0.507	n
OG0004648	0.916	n
OG0004649	0.38	n
OG0004650	0.31	n
OG0004651	0.969	n
OG0004652	0.664	n
OG0004653	0.18	n
OG0004655	0.666	n
OG0004656	0.999	n
OG0004657	0.409	n
OG0004659	0.409	n
OG0004660	0.613	n
OG0004661	0.793	n
OG0004662	0.491	n
OG0004663	0.697	n
OG0004664	0.409	n
OG0004665	0.721	n
OG0004666	0.165	n
OG0004667	0.658	n
OG0004668	0.775	n
OG0004669	0.708	n
OG0004670	0.456	n
OG0004671	0.648	n
OG0004672	0.712	n
OG0004673	0.2	n
OG0004674	0.708	n
OG0004675	0.619	n
OG0004676	0.001	y
OG0004677	0.264	n
OG0004678	0.89	n
OG0004679	0.31	n
OG0004680	0.913	n
OG0004681	0.169	n
OG0004682	0.263	n
OG0004683	0.403	n
OG0004685	0.378	n
OG0004686	0.123	n
OG0004687	0.834	n
OG0004688	0.692	n
OG0004689	0.073	n
OG0004690	0.409	n
OG0004691	0.076	n
OG0004692	0.959	n
OG0004693	0.166	n
OG0004694	0.442	n
OG0004695	0.739	n
OG0004696	0.396	n
OG0004697	0.441	n
OG0004698	0.378	n
OG0004699	0.775	n
OG0004700	0.735	n
OG0004701	0.009	y
OG0004702	0.946	n
OG0004703	0.009	y
OG0004704	0.199	n
OG0004705	0.679	n
OG0004706	0.409	n
OG0004707	0.21	n
OG0004708	0.004	y
OG0004709	0.929	n
OG0004710	0.165	n
OG0004711	0.903	n
OG0004712	0.018	y
OG0004713	0.38	n
OG0004714	0.075	n
OG0004716	0.918	n
OG0004717	0.693	n
OG0004718	0.409	n
OG0004719	0.675	n
OG0004720	0.059	n
OG0004722	0.048	y
OG0004723	0.375	n
OG0004724	0.165	n
OG0004725	0.378	n
OG0004726	0.829	n
OG0004727	0.675	n
OG0004728	0.456	n
OG0004729	0.619	n
OG0004730	0.96	n
OG0004731	0.456	n
OG0004732	0.952	n
OG0004733	0.141	n
OG0004734	0.094	n
OG0004735	0.009	y
OG0004736	0.041	y
OG0004737	0.06	n
OG0004738	0.936	n
OG0004739	0.979	n
OG0004740	0.054	n
OG0004741	0.005	y
OG0004742	0.913	n
OG0004743	0.731	n
OG0004744	0.721	n
OG0004745	0.38	n
OG0004746	0.025	y
OG0004747	0.295	n
OG0004751	0.004	y
OG0004753	0.455	n
OG0004754	0.287	n
OG0004755	0.009	y
OG0004756	0.692	n
OG0004757	0.236	n
OG0004760	0.409	n
OG0004761	0.429	n
OG0004762	0.033	y
OG0004764	0.196	n
OG0004765	0.042	y
OG0004766	0.157	n
OG0004767	0.734	n
OG0004768	0.001	y
OG0004769	0.009	y
OG0004770	0.508	n
OG0004771	0.163	n
OG0004773	0.007	y
OG0004775	0.001	y
OG0004776	0.868	n
OG0004777	0.422	n
OG0004778	0.11	n
OG0004779	0.114	n
OG0004780	0.445	n
OG0004782	0.305	n
OG0004784	0.989	n
OG0004785	0.163	n
OG0004788	0.009	y
OG0004792	0.009	y
OG0004793	0.582	n
OG0004794	0.475	n
OG0004796	0.012	y
OG0004797	0.422	n
OG0004798	0.001	y
OG0004799	0.472	n
OG0004801	0.044	y
OG0004802	0.735	n
OG0004803	0.005	y
OG0004804	0.138	n
OG0004805	0.656	n
OG0004806	0.048	y
OG0004807	0.048	y
OG0004808	0.133	n
OG0004811	0.063	n
OG0004814	0.001	y
OG0004827	0.101	n
OG0004858	0.011	y
OG0004896	0.954	n
OG0004897	0.944	n
OG0004898	0.784	n
OG0004900	0.153	n
OG0004901	0.979	n
OG0004902	0.937	n
OG0004903	0.98	n
OG0004904	0.502	n
OG0004905	0.444	n
OG0004906	0.747	n
OG0004907	0.806	n
OG0004908	0.806	n
OG0004909	0.954	n
OG0004910	0.971	n
OG0004911	0.803	n
OG0004912	0.806	n
OG0004914	0.954	n
OG0004915	0.475	n
OG0004916	0.433	n
OG0004917	0.468	n
OG0004918	0.771	n
OG0004919	0.536	n
OG0004920	0.335	n
OG0004921	0.273	n
OG0004922	0.982	n
OG0004923	0.15	n
OG0004924	0.803	n
OG0004925	0.982	n
OG0004926	0.968	n
OG0004927	0.961	n
OG0004928	0.31	n
OG0004929	0.802	n
OG0004930	0.784	n
OG0004931	0.944	n
OG0004932	0.944	n
OG0004933	0.747	n
OG0004934	0.908	n
OG0004935	0.784	n
OG0004936	0.796	n
OG0004937	0.704	n
OG0004938	0.629	n
OG0004939	0.937	n
OG0004940	0.585	n
OG0004941	0.771	n
OG0004942	0.944	n
OG0004943	0.007	y
OG0004944	0.806	n
OG0004945	0.747	n
OG0004946	0.097	n
OG0004947	0.937	n
OG0004948	0.745	n
OG0004949	0.937	n
OG0004950	0.796	n
OG0004951	0.949	n
OG0004952	0.949	n
OG0004953	0.816	n
OG0004954	0.806	n
OG0004955	0.499	n
OG0004956	0.747	n
OG0004957	0.239	n
OG0004958	0.949	n
OG0004959	0.954	n
OG0004960	0.097	n
OG0004961	0.771	n
OG0004962	0.973	n
OG0004963	0.806	n
OG0004964	0.499	n
OG0004965	0.944	n
OG0004966	0.499	n
OG0004967	0.949	n
OG0004968	0.937	n
OG0004969	0.747	n
OG0004970	0.747	n
OG0004971	0.442	n
OG0004972	0.771	n
OG0004973	0.966	n
OG0004974	0.006	y
OG0004976	0.025	y
OG0004977	0.747	n
OG0004978	0.949	n
OG0004979	0.947	n
OG0004980	0.102	n
OG0004981	0.499	n
OG0004982	0.984	n
OG0004984	0.499	n
OG0004985	0.826	n
OG0004986	0.937	n
OG0004987	0.955	n
OG0004988	0.988	n
OG0004989	0.816	n
OG0004990	0.785	n
OG0004991	0.971	n
OG0004992	0.472	n
OG0004993	0.592	n
OG0004994	0.518	n
OG0004995	0.261	n
OG0004996	0.937	n
OG0004997	0.816	n
OG0004998	0.954	n
OG0004999	0.536	n
OG0005000	0.506	n
OG0005001	0.747	n
OG0005002	0.806	n
OG0005003	0.536	n
OG0005004	0.937	n
OG0005005	0.859	n
OG0005006	0.949	n
OG0005007	0.536	n
OG0005008	0.095	n
OG0005009	0.784	n
OG0005010	0.355	n
OG0005011	0.984	n
OG0005012	0.983	n
OG0005013	0.937	n
OG0005014	0.949	n
OG0005015	0.784	n
OG0005016	0.986	n
OG0005017	0.937	n
OG0005018	0.999	n
OG0005019	0.949	n
OG0005020	0.286	n
OG0005021	0.979	n
OG0005023	0.082	n
OG0005024	0.571	n
OG0005025	0.785	n
OG0005026	0.908	n
OG0005027	0.847	n
OG0005028	0.806	n
OG0005029	0.937	n
OG0005030	0.219	n
OG0005031	0.16	n
OG0005032	0.108	n
OG0005033	0.806	n
OG0005034	0.739	n
OG0005035	0.536	n
OG0005036	0.33	n
OG0005037	0.806	n
OG0005038	0.204	n
OG0005039	0.001	y
OG0005040	0.791	n
OG0005041	0.983	n
OG0005042	0.701	n
OG0005043	0.937	n
OG0005044	0.984	n
OG0005046	0.937	n
OG0005047	0.988	n
OG0005048	0.536	n
OG0005049	0.475	n
OG0005051	0.971	n
OG0005052	0.803	n
OG0005053	0.954	n
OG0005054	0.77	n
OG0005055	0.585	n
OG0005056	0.785	n
OG0005057	0.98	n
